Tinh_Thanh,Ngay_Thang,Nhiet_Do,Do_Am,Gio_kph,Mua_mm,Chi_So_UV
Sa Pa,3/1/2026 8:00,15.6,51,15.5,0,1
Sa Pa,3/1/2026 9:00,17.3,45,15.8,0,2.85
Sa Pa,3/1/2026 10:00,18.2,43,18.4,0,4.85
Sa Pa,3/1/2026 11:00,19,42,20.1,0,6.55
Sa Pa,3/1/2026 12:00,19.5,41,23.7,0,7.6
Sa Pa,3/1/2026 13:00,19.6,38,33.8,0,7.85
Sa Pa,3/1/2026 14:00,19.5,40,35.1,0,7.25
Sa Pa,3/1/2026 15:00,19.5,41,32.2,0,5.9
Sa Pa,3/1/2026 16:00,19,42,29.7,0,4
Sa Pa,3/1/2026 17:00,18.1,45,25.3,0,2
Sa Pa,3/1/2026 18:00,16.6,49,18.9,0,0.45
Sa Pa,3/1/2026 19:00,16.1,45,17.8,0,0
Sa Pa,3/1/2026 20:00,15.9,45,16.8,0,0
Sa Pa,3/1/2026 21:00,15.6,44,15.3,0,0
Sa Pa,3/1/2026 22:00,15.3,49,14.5,0,0
Sa Pa,3/1/2026 23:00,15.1,46,14,0,0
Sa Pa,3/2/2026 0:00,14.9,45,13.5,0,0
Sa Pa,3/2/2026 1:00,14.6,46,14.5,0,0
Sa Pa,3/2/2026 2:00,14.3,48,13.8,0,0
Sa Pa,3/2/2026 3:00,14,50,12.3,0,0
Sa Pa,3/2/2026 4:00,13.7,50,12,0,0
Sa Pa,3/2/2026 5:00,13.5,49,11.6,0,0
Sa Pa,3/2/2026 6:00,13.1,47,10.6,0,0
Sa Pa,3/2/2026 7:00,12.8,49,10.5,0,0.1
Sa Pa,3/2/2026 8:00,14.4,53,9.4,0,1.05
Sa Pa,3/2/2026 9:00,16.5,46,7.2,0,2.9
Sa Pa,3/2/2026 10:00,18.2,40,9.1,0,4.9
Sa Pa,3/2/2026 11:00,19.3,37,11,0,6.6
Sa Pa,3/2/2026 12:00,19.9,34,14.5,0,7.65
Sa Pa,3/2/2026 13:00,19.3,36,20.6,0,7.9
Sa Pa,3/2/2026 14:00,19.3,35,23.7,0,7.3
Sa Pa,3/2/2026 15:00,19.1,38,23.4,0,5.95
Sa Pa,3/2/2026 16:00,18.6,41,24.1,0,4.05
Sa Pa,3/2/2026 17:00,17.9,43,21.9,0,2.05
Sa Pa,3/2/2026 18:00,16.3,47,13.7,0,0.5
Sa Pa,3/2/2026 19:00,15.3,53,17.1,0,0
Sa Pa,3/2/2026 20:00,15.3,47,13.8,0,0
Sa Pa,3/2/2026 21:00,14.9,47,12,0,0
Sa Pa,3/2/2026 22:00,14.5,44,12,0,0
Sa Pa,3/2/2026 23:00,14.2,44,11.5,0,0
Sa Pa,3/3/2026 0:00,13.9,47,10.4,0,0
Sa Pa,3/3/2026 1:00,13.8,50,10.6,0,0
Sa Pa,3/3/2026 2:00,13.5,50,10.5,0,0
Sa Pa,3/3/2026 3:00,13.3,50,9.7,0,0
Sa Pa,3/3/2026 4:00,12.9,51,9.3,0,0
Sa Pa,3/3/2026 5:00,12.3,52,8.7,0,0
Sa Pa,3/3/2026 6:00,11.6,55,8.4,0,0
Sa Pa,3/3/2026 7:00,11.2,62,8.2,0,0.1
Sa Pa,3/3/2026 8:00,13.5,64,5.8,0,1.1
Sa Pa,3/3/2026 9:00,15.6,57,5.4,0,2.95
Sa Pa,3/3/2026 10:00,16.8,58,5.9,0,4.95
Sa Pa,3/3/2026 11:00,17.7,53,4.9,0,6.65
Sa Pa,3/3/2026 12:00,18.2,50,4.6,0,7.75
Sa Pa,3/3/2026 13:00,18.7,44,3.4,0,8
Sa Pa,3/3/2026 14:00,19.1,37,4.2,0,7.35
Sa Pa,3/3/2026 15:00,18.4,44,5.2,0,6
Sa Pa,3/3/2026 16:00,16.4,65,7.9,0,4.05
Sa Pa,3/3/2026 17:00,14.5,79,9.2,0,2.05
Sa Pa,3/3/2026 18:00,12.3,94,8.7,0,0.45
Sa Pa,3/3/2026 19:00,12.2,88,8.5,0,0
Sa Pa,3/3/2026 20:00,11.1,97,9.7,0,0
Sa Pa,3/3/2026 21:00,10.9,97,9.4,0,0
Sa Pa,3/3/2026 22:00,10.5,98,9.5,0,0
Sa Pa,3/3/2026 23:00,10.2,98,8.6,0,0
Sa Pa,3/4/2026 0:00,9.8,99,8.3,0,0
Sa Pa,3/4/2026 1:00,9.8,97,7.6,0,0
Sa Pa,3/4/2026 2:00,9.4,100,7.2,0,0
Sa Pa,3/4/2026 3:00,9.1,100,7.3,0,0
Sa Pa,3/4/2026 4:00,9,100,7.7,0,0
Sa Pa,3/4/2026 5:00,8.8,100,7.8,0,0
Sa Pa,3/4/2026 6:00,8.6,100,7.5,0,0
Sa Pa,3/4/2026 7:00,8.5,100,7.1,0,0.05
Sa Pa,3/4/2026 8:00,8.4,100,6.9,0,0.6
Sa Pa,3/4/2026 9:00,8.5,100,5.6,0,1.45
Sa Pa,3/4/2026 10:00,9.5,97,5.4,0,2.15
Sa Pa,3/4/2026 11:00,11,89,4.7,0,3.1
Sa Pa,3/4/2026 12:00,11.7,87,6.5,0,5.6
Sa Pa,3/4/2026 13:00,13.1,79,6.6,0,7.1
Sa Pa,3/4/2026 14:00,12.8,83,6.4,0,3
Sa Pa,3/4/2026 15:00,13.2,84,7.1,0,0.85
Sa Pa,3/4/2026 16:00,12.8,87,7.6,0,0.8
Sa Pa,3/4/2026 17:00,12.1,90,6.8,0,1.2
Sa Pa,3/4/2026 18:00,10.8,95,5.1,0,0.5
Sa Pa,3/4/2026 19:00,10.2,94,5.6,0,0
Sa Pa,3/4/2026 20:00,9.5,99,5.3,0,0
Sa Pa,3/4/2026 21:00,9.2,100,5.4,0,0
Sa Pa,3/4/2026 22:00,9.1,100,5.4,0,0
Sa Pa,3/4/2026 23:00,8.9,100,5.4,0,0
Sa Pa,3/5/2026 0:00,8.8,100,5.4,0,0
Sa Pa,3/5/2026 1:00,8.6,100,4,0,0
Sa Pa,3/5/2026 2:00,8.4,100,4,0,0
Sa Pa,3/5/2026 3:00,8.2,100,3,0,0
Sa Pa,3/5/2026 4:00,8.1,100,2.9,0,0
Sa Pa,3/5/2026 5:00,8,100,3.9,0,0
Sa Pa,3/5/2026 6:00,7.9,100,3.9,0,0
Sa Pa,3/5/2026 7:00,8,100,5.4,0,0.1
Sa Pa,3/5/2026 8:00,8.8,98,6.3,0,0.9
Sa Pa,3/5/2026 9:00,10.2,92,6.2,0,2.4
Sa Pa,3/5/2026 10:00,11.4,86,6.2,0,4.05
Sa Pa,3/5/2026 11:00,11.9,88,6.8,0,5.65
Sa Pa,3/5/2026 12:00,13.2,82,6.1,0,7.4
Sa Pa,3/5/2026 13:00,13.1,83,7.5,0,7.95
Sa Pa,3/5/2026 14:00,13.5,82,8.3,0,5.85
Sa Pa,3/5/2026 15:00,13.1,84,9,0,3.1
Sa Pa,3/5/2026 16:00,12.7,85,9,0,2.45
Sa Pa,3/5/2026 17:00,11.6,89,8.6,0,2.05
Sa Pa,3/5/2026 18:00,10.5,94,7.9,0,0.5
Sa Pa,3/5/2026 19:00,9.9,98,6.7,0,0
Sa Pa,3/5/2026 20:00,9.5,100,7.2,0,0
Sa Pa,3/5/2026 21:00,9.4,100,8.1,0,0
Sa Pa,3/5/2026 22:00,9.2,100,8.3,0,0
Sa Pa,3/5/2026 23:00,9.1,100,7.4,0,0
Sa Pa,3/6/2026 0:00,9,100,6.6,0,0
Sa Pa,3/6/2026 1:00,8.9,100,5.9,0,0
Sa Pa,3/6/2026 2:00,8.9,99,5.9,0,0
Sa Pa,3/6/2026 3:00,8.9,98,5.2,0,0
Sa Pa,3/6/2026 4:00,8.8,100,4.7,0,0
Sa Pa,3/6/2026 5:00,8.7,100,4,0,0
Sa Pa,3/6/2026 6:00,8.8,100,3.4,0,0
Sa Pa,3/6/2026 7:00,8.9,100,4.5,0,0
Sa Pa,3/6/2026 8:00,9.1,100,5.2,0,0.2
Sa Pa,3/6/2026 9:00,9.7,99,6.8,0,0.7
Sa Pa,3/6/2026 10:00,10.6,95,5.4,0,1.05
Sa Pa,3/6/2026 11:00,11.3,93,6.3,0,1.7
Sa Pa,3/6/2026 12:00,12,89,6.7,0,2.9
Sa Pa,3/6/2026 13:00,12.6,89,6.4,0,2.1
Sa Pa,3/6/2026 14:00,13.1,87,7.2,0,1.5
Sa Pa,3/6/2026 15:00,12.9,89,7,0,1.55
Sa Pa,3/6/2026 16:00,12.6,89,6,0,1.45
Sa Pa,3/6/2026 17:00,12.3,89,6.5,0,0.6
Sa Pa,3/6/2026 18:00,11.4,92,6.9,0,0.15
Sa Pa,3/6/2026 19:00,11.4,90,6.5,0,0
Sa Pa,3/6/2026 20:00,11,91,7,0,0
Sa Pa,3/6/2026 21:00,10.5,94,5,0,0
Sa Pa,3/6/2026 22:00,10.2,95,4.8,0,0
Sa Pa,3/6/2026 23:00,9.9,96,5.4,0,0
Sa Pa,3/7/2026 0:00,9.5,99,4.4,0,0
Sa Pa,3/7/2026 1:00,9.8,93,5.2,0,0
Sa Pa,3/7/2026 2:00,9.9,93,6.3,0,0
Sa Pa,3/7/2026 3:00,9.9,95,5.4,0,0
Sa Pa,3/7/2026 4:00,9.7,97,4.9,0,0
Sa Pa,3/7/2026 5:00,9.7,98,5.1,0,0
Sa Pa,3/7/2026 6:00,9.7,99,4.8,0,0
Sa Pa,3/7/2026 7:00,9.8,100,5.1,0,0
Sa Pa,3/7/2026 8:00,10.2,98,6.2,0,0.3
Sa Pa,3/7/2026 9:00,10.7,96,6.6,0,1.25
Sa Pa,3/7/2026 10:00,10.8,96,6.4,0.1,2.05
Sa Pa,3/7/2026 11:00,11.4,95,6.6,0,4.55
Sa Pa,3/7/2026 12:00,11.9,93,6.1,0,4.9
Sa Pa,3/7/2026 13:00,12.1,91,7.4,0,5.5
Sa Pa,3/7/2026 14:00,11.9,93,8.1,0,3.55
Sa Pa,3/7/2026 15:00,11.6,94,7.6,0,1.05
Sa Pa,3/7/2026 16:00,11.4,95,7.7,0,1.15
Sa Pa,3/7/2026 17:00,11.5,94,8.2,0,0.75
Sa Pa,3/7/2026 18:00,11.1,96,6.4,0,0.1
Sa Pa,3/7/2026 19:00,11.5,92,7.3,0,0
Sa Pa,3/7/2026 20:00,11.7,91,6.8,0,0
Sa Pa,3/7/2026 21:00,11.3,94,5.4,0,0
Sa Pa,3/7/2026 22:00,11,97,4.6,0,0
Sa Pa,3/7/2026 23:00,10.8,98,6,0,0
Sa Pa,3/8/2026 0:00,10.7,100,5.5,0.1,0
Sa Pa,3/8/2026 1:00,10.5,99,6.7,0,0
Sa Pa,3/8/2026 2:00,10.3,100,6.6,0,0
Sa Pa,3/8/2026 3:00,10.1,100,7.2,0,0
Sa Pa,3/8/2026 4:00,9.9,100,6.5,0,0
Sa Pa,3/8/2026 5:00,9.8,100,6.7,0,0
Sa Pa,3/8/2026 6:00,9.7,100,6.2,0,0
Sa Pa,3/8/2026 7:00,10,100,6.1,0,0.05
Sa Pa,3/8/2026 8:00,10.3,100,6.9,0,0.05
Sa Pa,3/8/2026 9:00,11.6,94,7.1,0,0.45
Sa Pa,3/8/2026 10:00,12.3,93,6.9,0,1.6
Sa Pa,3/8/2026 11:00,13.1,90,7.1,0,1.85
Sa Pa,3/8/2026 12:00,14.1,85,6.1,0,1.7
Sa Pa,3/8/2026 13:00,14.5,86,6.6,0,1.25
Sa Pa,3/8/2026 14:00,14.7,85,7.8,0,3.25
Sa Pa,3/8/2026 15:00,14.3,88,8.2,0,3.1
Sa Pa,3/8/2026 16:00,13.5,89,8.1,0,2.4
Sa Pa,3/8/2026 17:00,12.8,91,8,0,1.35
Sa Pa,3/8/2026 18:00,12.1,94,7,0,0.15
Sa Pa,3/8/2026 19:00,11.5,96,6.2,0,0
Sa Pa,3/8/2026 20:00,11.2,99,6.3,0,0
Sa Pa,3/8/2026 21:00,11.1,99,6.3,0,0
Sa Pa,3/8/2026 22:00,11,99,6,0,0
Sa Pa,3/8/2026 23:00,10.9,99,6,0,0
Sa Pa,3/9/2026 0:00,10.9,99,5,0,0
Sa Pa,3/9/2026 1:00,10.9,100,6,0,0
Sa Pa,3/9/2026 2:00,11,100,6.5,0,0
Sa Pa,3/9/2026 3:00,11,100,6.5,0.2,0
Sa Pa,3/9/2026 4:00,10.9,100,6.1,1.1,0
Sa Pa,3/9/2026 5:00,10.8,100,5.8,0.3,0
Sa Pa,3/9/2026 6:00,10.8,100,6.4,0.3,0
Sa Pa,3/9/2026 7:00,10.8,100,6.8,0,0
Sa Pa,3/9/2026 8:00,10.8,100,7.2,0,0.05
Sa Pa,3/9/2026 9:00,10.8,100,6.6,0,0.2
Sa Pa,3/9/2026 10:00,11.2,100,6.8,0,0.65
Sa Pa,3/9/2026 11:00,11.5,99,8.9,0,0.65
Sa Pa,3/9/2026 12:00,11.6,99,9.7,0.1,0.8
Sa Pa,3/9/2026 13:00,10.9,100,11.6,0,0.8
Sa Pa,3/9/2026 14:00,10.4,100,12.4,1.1,0.85
Sa Pa,3/9/2026 15:00,9.5,99,12.2,0.7,0.6
Sa Pa,3/9/2026 16:00,8.7,97,12.7,0,0.4
Sa Pa,3/9/2026 17:00,8.4,90,12.3,0,0.55
Sa Pa,3/9/2026 18:00,7.8,87,11.5,0,0.45
Sa Pa,3/9/2026 19:00,7.7,84,10.2,0,0
Sa Pa,3/9/2026 20:00,7.3,82,10.7,0,0
Sa Pa,3/9/2026 21:00,7.2,85,9.7,0,0
Sa Pa,3/9/2026 22:00,7,89,9.4,0,0
Sa Pa,3/9/2026 23:00,6.8,94,8.9,0,0
Sa Pa,3/10/2026 0:00,6.7,96,7.7,0,0
Sa Pa,3/10/2026 1:00,6.7,95,8.7,0,0
Sa Pa,3/10/2026 2:00,6.6,97,8.5,0,0
Sa Pa,3/10/2026 3:00,6.4,97,8.1,0,0
Sa Pa,3/10/2026 4:00,6.3,97,6.9,0,0
Sa Pa,3/10/2026 5:00,6.2,96,6.7,0,0
Sa Pa,3/10/2026 6:00,6,96,7.4,0,0
Sa Pa,3/10/2026 7:00,6.1,97,6.4,0,0.05
Sa Pa,3/10/2026 8:00,6.6,95,6.3,0,1.15
Sa Pa,3/10/2026 9:00,7.3,92,6.1,0,2.55
Sa Pa,3/10/2026 10:00,8.2,89,4.8,0,4.95
Sa Pa,3/10/2026 11:00,9.7,85,3.3,0,6.05
Sa Pa,3/10/2026 12:00,11.7,77,2.6,0,4.8
Sa Pa,3/10/2026 13:00,13.2,70,5.1,0,4.4
Sa Pa,3/10/2026 14:00,13.4,71,5.9,0,4.3
Sa Pa,3/10/2026 15:00,13.4,73,5.9,0,2.8
Sa Pa,3/10/2026 16:00,12.8,78,6.4,0,1.85
Sa Pa,3/10/2026 17:00,11.8,85,6.3,0,1.2
Sa Pa,3/10/2026 18:00,10.6,88,6.9,0,0.4
Sa Pa,3/10/2026 19:00,10.1,87,6.5,0,0
Sa Pa,3/10/2026 20:00,9.3,92,5,0,0
Sa Pa,3/10/2026 21:00,8.6,96,5,0,0
Sa Pa,3/10/2026 22:00,8.2,97,4.9,0,0
Sa Pa,3/10/2026 23:00,8,96,4.7,0,0
Sa Pa,3/11/2026 0:00,7.7,95,4.2,0,0
Sa Pa,3/11/2026 1:00,7.2,95,3.7,0,0
Sa Pa,3/11/2026 2:00,7.1,92,4,0,0
Sa Pa,3/11/2026 3:00,7.1,90,4,0,0
Sa Pa,3/11/2026 4:00,7.2,88,4.3,0,0
Sa Pa,3/11/2026 5:00,7.4,86,4.4,0,0
Sa Pa,3/11/2026 6:00,7.4,87,4.6,0,0
Sa Pa,3/11/2026 7:00,8.2,83,6.4,0,0.1
Sa Pa,3/11/2026 8:00,9.7,84,5,0,1
Sa Pa,3/11/2026 9:00,10.5,85,4.8,0,2.7
Sa Pa,3/11/2026 10:00,11.8,81,4.3,0,4.9
Sa Pa,3/11/2026 11:00,12.5,81,4.6,0,6.6
Sa Pa,3/11/2026 12:00,14.1,74,4.3,0,7.15
Sa Pa,3/11/2026 13:00,13.8,77,4.2,0,7.95
Sa Pa,3/11/2026 14:00,13,85,5.9,0,6
Sa Pa,3/11/2026 15:00,12.4,89,7.1,0,4.1
Sa Pa,3/11/2026 16:00,12,88,8.1,0,1.95
Sa Pa,3/11/2026 17:00,11.1,91,7.6,0,2.05
Sa Pa,3/11/2026 18:00,9.7,96,7.2,0,0.45
Sa Pa,3/11/2026 19:00,9.4,99,6.5,0,0
Sa Pa,3/11/2026 20:00,9,100,6.9,0,0
Sa Pa,3/11/2026 21:00,8.7,100,7.2,0,0
Sa Pa,3/11/2026 22:00,8.3,99,6.9,0,0
Sa Pa,3/11/2026 23:00,8.2,97,6.5,0,0
Sa Pa,3/12/2026 0:00,8,96,6,0,0
Sa Pa,3/12/2026 1:00,7.6,98,4.7,0,0
Sa Pa,3/12/2026 2:00,7.5,98,4.6,0,0
Sa Pa,3/12/2026 3:00,7.5,98,3.9,0,0
Sa Pa,3/12/2026 4:00,7.5,98,5.2,0,0
Sa Pa,3/12/2026 5:00,7.5,98,5.7,0,0
Sa Pa,3/12/2026 6:00,7.4,99,5.5,0,0
Sa Pa,3/12/2026 7:00,7.6,99,5.9,0,0.05
Sa Pa,3/12/2026 8:00,7.7,99,6,0.3,0.35
Sa Pa,3/12/2026 9:00,8.1,98,6.5,0.5,1
Sa Pa,3/12/2026 10:00,8.5,97,6.8,0.3,1.45
Sa Pa,3/12/2026 11:00,8.7,97,7.8,0.5,1.3
Sa Pa,3/12/2026 12:00,8.4,98,7.6,0.3,1.2
Sa Pa,3/12/2026 13:00,8.3,100,7.4,0.2,1.1
Sa Pa,3/12/2026 14:00,8.5,98,7.6,0,0.85
Sa Pa,3/12/2026 15:00,8.6,96,7.4,0,1.05
Sa Pa,3/12/2026 16:00,8.5,96,7.4,0,1.6
Sa Pa,3/12/2026 17:00,8.3,96,6.4,0,1.35
Sa Pa,3/12/2026 18:00,8,97,5.5,0,0.3
Sa Pa,3/12/2026 19:00,7.8,97,6.9,0,0
Sa Pa,3/12/2026 20:00,7.7,98,6.6,0,0
Sa Pa,3/12/2026 21:00,7.7,96,5.4,0,0
Sa Pa,3/12/2026 22:00,7.6,95,4.5,0,0
Sa Pa,3/12/2026 23:00,7.5,97,4.4,0,0
Sa Pa,3/13/2026 0:00,7.4,99,4.7,0,0
Sa Pa,3/13/2026 1:00,7.5,99,5.8,0,0
Sa Pa,3/13/2026 2:00,7.5,99,6.4,0,0
Sa Pa,3/13/2026 3:00,7.4,98,6.7,0,0
Sa Pa,3/13/2026 4:00,7.3,98,6.5,0,0
Sa Pa,3/13/2026 5:00,7.2,97,6.9,0,0
Sa Pa,3/13/2026 6:00,7.1,97,6.9,0,0
Sa Pa,3/13/2026 7:00,7.1,97,7.9,0,0
Sa Pa,3/13/2026 8:00,7.3,96,8.5,0,0.2
Sa Pa,3/13/2026 9:00,7.7,95,9.1,0,1
Sa Pa,3/13/2026 10:00,8.5,92,10,0,2.5
Sa Pa,3/13/2026 11:00,9.2,89,9.9,0,2.55
Sa Pa,3/13/2026 12:00,9.3,89,9.5,0,1.85
Sa Pa,3/13/2026 13:00,9,91,8.3,0,1.45
Sa Pa,3/13/2026 14:00,8.6,93,8.4,0.1,1
Sa Pa,3/13/2026 15:00,8.1,96,7.2,0.1,0.95
Sa Pa,3/13/2026 16:00,7.9,97,6.8,0,1.3
Sa Pa,3/13/2026 17:00,7.8,97,6.5,0,0.65
Sa Pa,3/13/2026 18:00,7.5,97,6.1,0,0.1
Sa Pa,3/13/2026 19:00,7.2,95,6.4,0,0
Sa Pa,3/13/2026 20:00,7.1,96,5.9,0,0
Sa Pa,3/13/2026 21:00,7,97,4.7,0,0
Sa Pa,3/13/2026 22:00,6.9,97,3.6,0,0
Sa Pa,3/13/2026 23:00,6.7,99,3.3,0,0
Sa Pa,3/14/2026 0:00,6.4,100,2.4,0,0
Sa Pa,3/14/2026 1:00,6.5,99,3.8,0,0
Sa Pa,3/14/2026 2:00,6.5,98,4,0,0
Sa Pa,3/14/2026 3:00,6.6,95,4.3,0,0
Sa Pa,3/14/2026 4:00,6.7,93,4.7,0,0
Sa Pa,3/14/2026 5:00,6.8,91,4.3,0,0
Sa Pa,3/14/2026 6:00,6.7,91,4.3,0,0
Sa Pa,3/14/2026 7:00,7.2,90,6.1,0,0.05
Sa Pa,3/14/2026 8:00,7.9,88,6.9,0,0.55
Sa Pa,3/14/2026 9:00,8.1,90,6,0,1.2
Sa Pa,3/14/2026 10:00,8.8,90,6.2,0,1.85
Sa Pa,3/14/2026 11:00,10.2,86,5.2,0,2.85
Sa Pa,3/14/2026 12:00,10.8,84,5.2,0,3.2
Sa Pa,3/14/2026 13:00,11.5,78,6.4,0,4.3
Sa Pa,3/14/2026 14:00,12.5,72,7.3,0,5.45
Sa Pa,3/14/2026 15:00,12.3,74,7.3,0,3.9
Sa Pa,3/14/2026 16:00,11.4,80,6.6,0,1.7
Sa Pa,3/14/2026 17:00,10.4,87,6.7,0,1.35
Sa Pa,3/14/2026 18:00,9.6,94,6.8,0,0.4
Sa Pa,3/14/2026 19:00,9.6,93,6.7,0,0
Sa Pa,3/14/2026 20:00,9.3,96,6.1,0,0
Sa Pa,3/14/2026 21:00,9.1,97,5.1,0,0
Sa Pa,3/14/2026 22:00,9,97,5.7,0,0
Sa Pa,3/14/2026 23:00,9.1,96,5.2,0,0
Sa Pa,3/15/2026 0:00,9.1,95,5.7,0,0
Sa Pa,3/15/2026 1:00,9.7,87,6.5,0,0
Sa Pa,3/15/2026 2:00,9.8,88,6.2,0,0
Sa Pa,3/15/2026 3:00,9.5,92,5.2,0,0
Sa Pa,3/15/2026 4:00,9.3,95,5.7,0,0
Sa Pa,3/15/2026 5:00,9.3,97,5.2,0,0
Sa Pa,3/15/2026 6:00,9.2,98,6.4,0,0
Sa Pa,3/15/2026 7:00,9.6,95,5.6,0,0.1
Sa Pa,3/15/2026 8:00,9.9,96,6.9,0,0.9
Sa Pa,3/15/2026 9:00,10.2,95,6.1,0.1,2.35
Sa Pa,3/15/2026 10:00,11.3,92,7.4,0.1,3.65
Sa Pa,3/15/2026 11:00,11.6,92,6.1,0.4,5.25
Sa Pa,3/15/2026 12:00,12,90,6.2,0.6,5.6
Sa Pa,3/15/2026 13:00,12.3,88,5.8,0.7,6.55
Sa Pa,3/15/2026 14:00,12.8,86,6.9,0.2,5.85
Sa Pa,3/15/2026 15:00,12.5,88,6.7,0.7,3.6
Sa Pa,3/15/2026 16:00,12.7,87,5.8,0.2,3
Sa Pa,3/15/2026 17:00,12.3,89,6.7,0,0.95
Sa Pa,3/15/2026 18:00,11.7,91,6.8,0,0.15
Sa Pa,3/15/2026 19:00,11.3,92,6.8,0,0
Sa Pa,3/15/2026 20:00,11.1,92,7.3,0,0
Sa Pa,3/15/2026 21:00,10.7,95,6.6,0,0
Sa Pa,3/15/2026 22:00,10.5,96,6.5,0,0
Sa Pa,3/15/2026 23:00,10.4,95,7.1,0,0
Sa Pa,3/16/2026 0:00,10.5,93,5.1,0,0
Sa Pa,3/16/2026 1:00,10.7,89,7.2,0,0
Sa Pa,3/16/2026 2:00,10.7,88,7.6,0,0
Sa Pa,3/16/2026 3:00,10.3,91,6.5,0,0
Sa Pa,3/16/2026 4:00,10.2,91,7.2,0,0
Sa Pa,3/16/2026 5:00,10.3,91,6.4,0,0
Sa Pa,3/16/2026 6:00,10.3,91,6.2,0,0
Sa Pa,3/16/2026 7:00,10.5,87,7.9,0,0.15
Sa Pa,3/16/2026 8:00,11.6,85,6.8,0,1.3
Sa Pa,3/16/2026 9:00,12.5,82,5.9,0,3
Sa Pa,3/16/2026 10:00,13.1,80,6,0,4.8
Sa Pa,3/16/2026 11:00,13.9,76,6.4,0,6.45
Sa Pa,3/16/2026 12:00,14.5,74,6,0,6.15
Sa Pa,3/16/2026 13:00,15.2,67,6.5,0,7.3
Sa Pa,3/16/2026 14:00,16,61,7,0,7.25
Sa Pa,3/16/2026 15:00,16.1,60,6.6,0,5.9
Sa Pa,3/16/2026 16:00,15.7,61,7,0,4.1
Sa Pa,3/16/2026 17:00,15.2,60,6.2,0,2.15
Sa Pa,3/16/2026 18:00,13.8,72,6.1,0,0.4
Sa Pa,3/16/2026 19:00,12.9,71,8.1,0,0
Sa Pa,3/16/2026 20:00,12.3,74,9,0,0
Sa Pa,3/16/2026 21:00,11.8,78,8.3,0,0
Sa Pa,3/16/2026 22:00,11.7,79,8.4,0,0
Sa Pa,3/16/2026 23:00,11.5,82,8,0,0
Sa Pa,3/17/2026 0:00,11.4,84,7.8,0,0
Sa Pa,3/17/2026 1:00,11.5,84,8.9,0,0
Sa Pa,3/17/2026 2:00,11.6,85,8.8,0,0
Sa Pa,3/17/2026 3:00,11.4,87,7.2,0,0
Sa Pa,3/17/2026 4:00,11.3,89,6.8,0,0
Sa Pa,3/17/2026 5:00,11.2,89,7,0,0
Sa Pa,3/17/2026 6:00,11.2,89,6.4,0,0
Sa Pa,3/17/2026 7:00,12,87,8.6,0,0.2
Sa Pa,3/17/2026 8:00,13.3,83,8,0,1.35
Sa Pa,3/17/2026 9:00,14.5,78,7.6,0,3.05
Sa Pa,3/17/2026 10:00,15.3,75,7.6,0,4.6
Sa Pa,3/17/2026 11:00,16.5,67,7.4,0,5.7
Sa Pa,3/17/2026 12:00,17,63,7.1,0,8.1
Sa Pa,3/17/2026 13:00,17.5,57,7.6,0,8.3
Sa Pa,3/17/2026 14:00,17.9,53,10.2,0,7.65
Sa Pa,3/17/2026 15:00,18,52,10.2,0,6.25
Sa Pa,3/17/2026 16:00,17.8,51,11.5,0,3.95
Sa Pa,3/17/2026 17:00,17,53,9.2,0,2.2
Sa Pa,3/17/2026 18:00,15.6,62,5.9,0,0.6
Sa Pa,3/17/2026 19:00,14.1,70,8.9,0,0
Sa Pa,3/17/2026 20:00,13.7,73,9.2,0,0
Sa Pa,3/17/2026 21:00,13.1,77,7.6,0,0
Sa Pa,3/17/2026 22:00,12.8,78,8.4,0,0
Sa Pa,3/17/2026 23:00,12.7,81,8.6,0,0
Sa Pa,3/18/2026 0:00,12.6,85,8.4,0,0
Sa Pa,3/18/2026 1:00,12.3,88,7.9,0,0
Sa Pa,3/18/2026 2:00,12.3,89,7.3,0,0
Sa Pa,3/18/2026 3:00,12,90,6.1,0,0
Sa Pa,3/18/2026 4:00,11.9,91,6.4,0,0
Sa Pa,3/18/2026 5:00,11.7,92,5.8,0,0
Sa Pa,3/18/2026 6:00,11.3,93,5.5,0,0
Sa Pa,3/18/2026 7:00,11.8,91,6.6,0,0.2
Sa Pa,3/18/2026 8:00,13.8,84,5.4,0,1.45
Sa Pa,3/18/2026 9:00,15,78,4.1,0,3.35
Sa Pa,3/18/2026 10:00,16.2,71,4.8,0,5.45
Sa Pa,3/18/2026 11:00,17.1,64,3.6,0,7.15
Sa Pa,3/18/2026 12:00,18.1,58,4,0,8.2
Sa Pa,3/18/2026 13:00,19.2,48,5.9,0,8.4
Sa Pa,3/18/2026 14:00,19.7,45,6.7,0,7.75
Sa Pa,3/18/2026 15:00,20,45,3.1,0,6.3
Sa Pa,3/18/2026 16:00,19.4,45,4.3,0,4.35
Sa Pa,3/18/2026 17:00,18.4,46,5.1,0,2.25
Sa Pa,3/18/2026 18:00,16.3,59,4.6,0,0.6
Sa Pa,3/18/2026 19:00,14.9,58,7.8,0,0
Sa Pa,3/18/2026 20:00,14.1,57,8.2,0,0
Sa Pa,3/18/2026 21:00,13.3,59,7.1,0,0
Sa Pa,3/18/2026 22:00,12.7,60,7.5,0,0
Sa Pa,3/18/2026 23:00,12.5,62,7,0,0
Sa Pa,3/19/2026 0:00,12.3,66,6.9,0,0
Sa Pa,3/19/2026 1:00,12.7,67,7.8,0,0
